imbalance_bin,spread_class,price_band,observations,mean_price_usd,mean_spread_bps,mean_half_spread_entry_bps,mean_half_spread_future_bps,mean_future_mid_move_bps,mean_signal_signed_mid_move_bps,mean_markout_bps,mean_cross_to_cross_bps,mean_spread_change_term_bps,fee_structural_floor_bps,net_structural_floor_bps,fee_accessible_fixed_bps,net_accessible_fixed_bps,fee_accessible_tiered_bps,net_accessible_tiered_bps,prob_cross_to_cross_positive,prob_net_structural_floor_positive,prob_net_accessible_fixed_positive,prob_net_accessible_tiered_positive,horizon_ms,delay_ms,share_of_signal_defined_observations,block_bootstrap_se_net_structural_floor_bps,block_bootstrap_ci_low_net_structural_floor_bps,block_bootstrap_ci_high_net_structural_floor_bps,block_cells,cost_ledger_id,representative_order_shares,label,note
"[-0.8,-0.6)",ONE_TICK,5-25,753,8.425597609561754,14.496683256428854,7.248341628214427,7.257037399670525,0.0028698392413999342,-0.0028698392413999342,-7.251211467455828,-14.508248867126351,-0.008695771456096025,9.193694231050303,-23.701943098176656,29.015962005005008,-43.52421087213137,19.945820095662956,-34.45406896278931,0.0,0.0,0.0,0.0,100,0,0.000306294037394719,1.6726173453470154,-25.574031186816814,-19.154444408321265,20,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",ONE_TICK,25-50,12551,39.49578001752848,2.644732225325904,1.322366112662952,1.3339822360156346,-0.03561829634363115,0.03561829634363115,-1.286747816319321,-2.6207300523349555,-0.011616123352682528,1.8446385586026433,-4.465368610937598,5.290197122203853,-7.9109271745388074,3.804968714009381,-6.425698766344334,0.0006373994104055454,0.0003186997052027727,7.967492630069317e-05,0.00015934985260138634,100,0,0.005105307388235217,0.09852372656157936,-4.660734204461324,-4.284930221188751,133,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",ONE_TICK,50-100,29933,67.66008602545685,1.536831194219917,0.7684155971099585,0.776104180745336,-0.022049815308743094,0.022049815308743094,-0.7463657818012155,-1.5224699625465514,-0.007688583635377517,1.1581427464883345,-2.6806127090348864,3.0739071718751716,-4.596377134421723,2.2972067141912262,-3.8196766767377777,0.0007683827214111516,0.000467711221728527,0.0,3.3407944409180505e-05,100,0,0.012175696442677457,0.0305993985750973,-2.738152629960425,-2.619002253378502,373,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",ONE_TICK,100-200,7270,130.65386244841818,0.7913169266091076,0.3956584633045538,0.41195580864613823,-0.02172419580864431,0.02172419580864431,-0.37393426749590947,-0.7858900761420478,-0.016297345341584432,0.6962407983477716,-1.4821308744898196,1.5826982997506753,-2.368588375892723,1.2827238976050823,-2.06861397374713,0.002751031636863824,0.0011004126547455295,0.0001375515818431912,0.0002751031636863824,100,0,0.002957181476573184,0.024201236980032258,-1.5318147186135722,-1.4356098298731397,210,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",ONE_TICK,200+,1332,211.41412912912918,0.47509355091850203,0.23754677545925101,0.2804037955221427,-0.03796995219296169,0.03796995219296169,-0.1995768232662893,-0.47998061878843196,-0.04285702006289166,0.500327466152902,-0.9803080849413341,0.9502097373782151,-1.4301903561666471,0.8524362362260361,-1.3324168550144682,0.003003003003003003,0.0007507507507507507,0.0007507507507507507,0.0007507507507507507,100,0,0.0005418109665468337,0.008866432751436698,-0.9958868913765578,-0.9600091305977337,36,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,5-25,893,22.68631019036954,17.715871316490016,8.857935658245008,8.781808518643702,-0.12120151367596514,0.12120151367596514,-8.736734144569041,-17.51854266321274,0.07612713960130549,2.9395613130405165,-20.458103976253263,8.825056700695777,-26.343599363908524,6.209765498993645,-23.72830816220639,0.0,0.0,0.0,0.0,100,0,0.0003632411359807226,1.9447584397155637,-24.3537871182036,-16.719382259820907,13,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,25-50,6051,39.94051396463395,11.664568762780823,5.832284381390411,5.819548284080868,-0.05624402719752051,0.05624402719752051,-5.77604035419289,-11.595588638273759,0.012736097309542335,1.7862712162109122,-13.381859854484672,5.1017634098818805,-16.69735204815564,3.676775563613333,-15.272364201887093,0.0009915716410510659,0.0006610477607007106,0.0,0.00016526194017517766,100,0,0.002461334953885053,1.5171177509813136,-16.660681465474283,-10.80719292323167,75,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,50-100,26257,78.77335320105115,9.224307960241793,4.612153980120897,4.608932774721361,-0.02343094584589225,0.02343094584589225,-4.588723034275003,-9.197655808996364,0.0032212053995346645,1.0258728988047103,-10.223528707801076,2.64688587184733,-11.844541680843696,2.0067002805905854,-11.20435608958695,0.0005331911490269261,0.00026659557451346307,0.0,0.00019042541036675935,100,0,0.010680428339804964,0.6070048950475196,-11.450823385137495,-9.040941837958343,401,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,100-200,40986,136.0123917923193,6.070746273732089,3.0353731368660446,3.0329002070105857,-0.010929350012695337,0.010929350012695337,-3.02444378685335,-6.057343993863935,0.0024729298554589116,0.6764804647092896,-6.733824458573224,1.5189038408693771,-7.576247834733312,1.2393239530780051,-7.29666794694194,0.0007563558288195969,0.00034158005172497925,0.00014639145073927682,0.00014639145073927682,100,0,0.016671669876042437,0.3200365504900849,-7.383316915411517,-6.125934996010736,460,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,200+,43497,471.0610106444123,7.7172056600919685,3.8586028300459843,3.8573817400752963,-0.0048724646032666285,0.0048724646032666285,-3.853730365442718,-7.711112105518015,0.0012210899706879494,0.4031461476073282,-8.114258253125342,0.636468595988146,-8.34758070150616,0.6389953140680996,-8.350107419586113,0.0002988711865186105,0.00011495045635331172,4.598018254132469e-05,0.00011495045635331172,100,0,0.0176930567656814,0.3925233591986931,-8.952689835941456,-7.38403363601942,400,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",ONE_TICK,5-25,2849,7.219534924534925,15.357683183921436,7.678841591960718,7.681137945652101,0.0019449231355552223,-0.0019449231355552223,-7.6807865150962735,-15.361924460748375,-0.002296353691384103,9.727635141790007,-25.089559602538383,30.73974218495563,-46.10166664570401,21.118523266104983,-36.48044772685336,0.0,0.0,0.0,0.0,100,0,0.0011588734562251722,0.9532305217810839,-25.95211607112571,-22.4050036422125,21,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
