delay_ms,horizon_ms,cost_regime,observations,decision_rows_total,decision_rows_with_zero_or_missing_imbalance,observations_decision_state_valid,arrival_missing,future_missing,mean_gross_markout_bps,mean_markout_long_bps,mean_markout_short_bps,mean_cross_to_cross_bps,mean_known_cost_bps,mean_cost_adjusted_bps,median_cost_adjusted_bps,prob_adjusted_positive,representative_order_shares,block_bootstrap_se_bps,block_bootstrap_ci_low_bps,block_bootstrap_ci_high_bps,label
500,1000,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.8679274094663465,-2.909538620594419,-2.910761819173158,-2.8874517966691373,4.825468858659955,-7.693396268126301,-6.005631729654213,0.003032567455812177,100.0,0.1981769893896827,-8.089875144456188,-7.325217926869536,IDEALIZED_REFERENCE_EXECUTION
500,1000,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.8679274094663465,-2.909538620594419,-2.910761819173158,-2.8874517966691373,3.488809893766095,-6.356737303232442,-4.885099191772152,0.00396938876375791,100.0,0.14956406845802694,-6.65160675781053,-6.076523764077211,IDEALIZED_REFERENCE_EXECUTION
1000,100,structural_floor,2458313,2691000,232578,2458422,0,109,-2.903763555593145,-2.9083207763560393,-2.9089690951695593,-2.905290506323687,1.7006891536035937,-4.604452709196739,-3.3544589263675997,0.000979940308658824,100.0,0.10457529297865088,-4.82240838286095,-4.413478546946419,IDEALIZED_REFERENCE_EXECUTION
1000,100,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.903763555593145,-2.9083207763560393,-2.9089690951695593,-2.905290506323687,4.825469422449052,-7.729232978042196,-6.015283277938672,0.0003303078167832981,100.0,0.208106113940549,-8.145513505115506,-7.3614653626819,IDEALIZED_REFERENCE_EXECUTION
1000,100,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.903763555593145,-2.9083207763560393,-2.9089690951695593,-2.905290506323687,3.488810277316891,-6.3925738329100374,-4.9745939120954565,0.0004320035731820968,100.0,0.15633301812094524,-6.707976623173513,-6.107255586868632,IDEALIZED_REFERENCE_EXECUTION
1000,250,structural_floor,2458313,2691000,232578,2458422,0,109,-2.897898047371611,-2.907162797637461,-2.9101270738881375,-2.9025497199422055,1.7006891536035937,-4.598587200975205,-3.352859868643953,0.002243001603131904,100.0,0.10272318668490768,-4.808986370835475,-4.402500618179039,IDEALIZED_REFERENCE_EXECUTION
1000,250,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.897898047371611,-2.907162797637461,-2.9101270738881375,-2.9025497199422055,4.825469422449052,-7.723367469820663,-6.014479304676386,0.0007627181729909901,100.0,0.20211182033425462,-8.131136048847637,-7.3511399176229455,IDEALIZED_REFERENCE_EXECUTION
1000,250,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.897898047371611,-2.907162797637461,-2.9101270738881375,-2.9025497199422055,3.488810277316891,-6.386708324688503,-4.96311645717599,0.0010076015543992974,100.0,0.15228144399771068,-6.691293751987006,-6.101948399896283,IDEALIZED_REFERENCE_EXECUTION
1000,500,structural_floor,2458313,2691000,232578,2458422,0,109,-2.8893611421359147,-2.9072687969098396,-2.9100210746157584,-2.89816921341733,1.7006891536035937,-4.590050295739508,-3.350022296792074,0.004272035334800735,100.0,0.10390369824330882,-4.798881219200389,-4.395547043028385,IDEALIZED_REFERENCE_EXECUTION
1000,500,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.8893611421359147,-2.9072687969098396,-2.9100210746157584,-2.89816921341733,4.825469422449052,-7.7148305645849655,-6.011979428319824,0.0014631985430659156,100.0,0.20330591011052038,-8.13816215555309,-7.336655921957527,IDEALIZED_REFERENCE_EXECUTION
1000,500,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.8893611421359147,-2.9072687969098396,-2.9100210746157584,-2.89816921341733,3.488810277316891,-6.378171419452807,-4.936334569340804,0.0019204226638349145,100.0,0.15331100912936846,-6.695409484155108,-6.095329007223651,IDEALIZED_REFERENCE_EXECUTION
1000,1000,structural_floor,2458313,2691000,232578,2458422,0,109,-2.8755259328203286,-2.906653135279175,-2.9106367362464236,-2.8913301241572213,1.7006891536035937,-4.576215086423922,-3.3471756595353277,0.008533494310935995,100.0,0.10209502868103515,-4.783266880166694,-4.3854749361131065,IDEALIZED_REFERENCE_EXECUTION
1000,1000,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.8755259328203286,-2.906653135279175,-2.9106367362464236,-2.8913301241572213,4.825469422449052,-7.70099535526938,-6.008055247083344,0.002967482171716946,100.0,0.20162541537753856,-8.11487629417067,-7.316729013837851,IDEALIZED_REFERENCE_EXECUTION
1000,1000,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.8755259328203286,-2.906653135279175,-2.9106367362464236,-2.8913301241572213,3.488810277316891,-6.364336210137221,-4.899990559340084,0.003865659092231136,100.0,0.1516240625662519,-6.669951800247963,-6.077907301966604,IDEALIZED_REFERENCE_EXECUTION
