imbalance_bin,spread_class,price_band,observations,mean_oracle_gross_bps,mean_oracle_net_structural_floor_bps,mean_oracle_net_accessible_fixed_bps,mean_oracle_net_accessible_tiered_bps,prob_oracle_net_structural_floor_positive,prob_oracle_net_accessible_fixed_positive,prob_oracle_net_accessible_tiered_positive,mean_oracle_net_structural_floor_bps_signal_defined,mean_oracle_net_accessible_fixed_bps_signal_defined,mean_oracle_net_accessible_tiered_bps_signal_defined,observations_signal_defined,share_of_valid_states,share_of_signal_defined_observations,horizon_ms,delay_ms,oracle_trade_fraction,oracle_buy_fraction,cost_ledger_id,label,note
"[-0.6,-0.4)",ONE_TICK,5-25,2849,0.005693436350370657,0.0020969047116996334,0.0,0.0,0.000351000351000351,0.0,0.0,0.0020969047116996334,0.0,0.0,2849,0.001058714232627276,0.0011588734562251722,100,0,0.000351000351000351,0.9989469989469989,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",ONE_TICK,25-50,18298,0.0028614232316317616,0.0015873480656517533,0.00022849801092374058,0.000692079520793668,0.0007651109410864575,0.00016395234451852661,0.00032790468903705323,0.0015873480656517533,0.00022849801092374058,0.000692079520793668,18298,0.006799702712746191,0.0074429857851906625,100,0,0.0007651109410864575,0.9878128757241229,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",ONE_TICK,50-100,42769,0.0024898623125401637,0.001496796800495439,0.0008997374810448103,0.0010418775694044837,0.000888494002665482,0.00014028852673665505,0.00018705136898220675,0.001496796800495439,0.0008997374810448103,0.0010418775694044837,42769,0.015893348197696024,0.017396931853034182,100,0,0.000888494002665482,0.9858542402207207,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",ONE_TICK,100-200,10066,0.003715413460734049,0.00173991199479284,0.0010406094411294696,0.0012119284094142518,0.002185575203655871,0.00029803298231670974,0.0005960659646334195,0.00173991199479284,0.0010406094411294696,0.0012119284094142518,10066,0.0037406168710516535,0.004094496388333655,100,0,0.0029803298231670973,0.9683091595469898,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",ONE_TICK,200+,1366,0.008273702034465522,0.001667934572261318,1.6694170191182554e-08,0.00036768363702751846,0.0036603221083455345,0.0007320644216691069,0.0036603221083455345,0.001667934572261318,1.6694170191182554e-08,0.00036768363702751846,1366,0.0005076179858788555,0.0005556409762034345,100,0,0.013909224011713031,0.9333821376281113,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,5-25,1178,0.0037305929889473724,0.0012430934929096352,0.0,0.0,0.0008488964346349745,0.0,0.0,0.0012430934929096352,0.0,0.0,1178,0.0004377554812337421,0.0004791691581022298,100,0,0.0008488964346349745,0.9702886247877759,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,25-50,7550,0.0053138360818597115,0.0024129040708790813,0.000277548394052706,0.0007877078647804945,0.0017218543046357616,0.00026490066225165563,0.00039735099337748344,0.0024129040708790813,0.000277548394052706,0.0007877078647804945,7550,0.0028056484578223707,0.003071075673745191,100,0,0.0017218543046357616,0.9773509933774834,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,50-100,35582,0.0016416785379181232,0.0010006688996268187,0.0004448087634343018,0.0006219122247380706,0.0005901860491259626,0.00016862458546456073,0.0002529368781968411,0.0010006688996268187,0.0004448087634343018,0.0006219122247380706,35582,0.013222593831289483,0.0144735118706227,100,0,0.0005901860491259626,0.9803552357933787,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,100-200,53586,0.0010180123766163598,0.0006012707357517667,0.00034819457356263214,0.00042232861933153167,0.0005225245399917889,0.0001866159071399246,0.00026126226999589446,0.0006012707357517667,0.00034819457356263214,0.00042232861933153167,53586,0.01991304347826087,0.021796908748782755,100,0,0.0006158324935617512,0.9763184413839435,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,200+,43198,0.0013875421919727355,0.0011630260438964541,0.001056687263409974,0.001070093016795708,0.00032408907819806473,0.00023149219871290336,0.00032408907819806473,0.0011630260438964541,0.001056687263409974,0.001070093016795708,43198,0.016052768487551095,0.017571434033701292,100,0,0.0005092828371683875,0.9781702856613732,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
