imbalance_bin,spread_class,price_band,observations,mean_signal_signed_mid_move_bps,net_structural_floor_bps,qimb_bound_structural_floor_bps,abstention_gain_structural_floor_bps,net_accessible_fixed_bps,qimb_bound_accessible_fixed_bps,abstention_gain_accessible_fixed_bps,net_accessible_tiered_bps,qimb_bound_accessible_tiered_bps,abstention_gain_accessible_tiered_bps,prob_net_structural_floor_positive,prob_qimb_bound_structural_floor_positive,prob_net_accessible_fixed_positive,prob_qimb_bound_accessible_fixed_positive,prob_net_accessible_tiered_positive,prob_qimb_bound_accessible_tiered_positive,horizon_ms,delay_ms,side_dictated_by,cost_ledger_id,label,note
"[-0.6,-0.4)",ONE_TICK,5-25,2849,-0.0019449231355552223,-25.089559602538383,0.0,25.089559602538383,-46.10166664570401,0.0,46.10166664570401,-36.48044772685336,0.0,36.48044772685336,0.0,0.0,0.0,0.0,0.0,0.0,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,25-50,18298,0.025288727680630375,-4.462388817165788,0.0011324512897644477,4.463521268455553,-7.901147905765053,0.00022842541405373494,7.901376331179105,-6.419068691287128,0.0005379694151866213,6.419606660702315,0.0004918570335555798,0.0004918570335555798,5.4650781506175536e-05,5.4650781506175536e-05,0.00021860312602470214,0.00021860312602470214,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,50-100,42769,0.016365446904469148,-2.7008815918249627,0.001170912098535347,2.702052503923498,-4.630567696483011,0.0008263503171834919,4.631394046800194,-3.8474193785051245,0.0009055016200176601,3.848324880125142,0.0005143912647010686,0.0005143912647010686,4.676284224555169e-05,4.676284224555169e-05,9.352568449110337e-05,9.352568449110337e-05,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,100-200,10066,0.011732675255114712,-1.5124213137159592,0.0009418744916079803,1.513363188207567,-2.41924927616863,0.0005620008190358781,2.4198112769876663,-2.109840244449026,0.0006519089599495315,2.1104921534089756,0.001192131929266839,0.001192131929266839,9.934432743890324e-05,9.934432743890324e-05,0.00039737730975561295,0.00039737730975561295,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,200+,1366,0.012225287238286897,-0.9997501855174207,0.0013361220629924005,1.001086307580413,-1.451070957149484,0.0,1.451070957149484,-1.3526312109650203,0.0002949543234314749,1.3529261652884519,0.0029282576866764276,0.0029282576866764276,0.0,0.0,0.0029282576866764276,0.0029282576866764276,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,5-25,1178,0.050250100916363866,-18.61741771721678,0.0012430934929096352,18.61866081070969,-24.498828328311973,0.0,24.498828328311973,-21.8854290010079,0.0,21.8854290010079,0.0008488964346349745,0.0008488964346349745,0.0,0.0,0.0,0.0,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,25-50,7550,0.016985802723003377,-13.192216845019875,0.0008497066919434408,13.193066551711821,-16.523490737866556,0.0,16.523490737866556,-15.091193558470616,0.00015799635821058108,15.091351554828826,0.0007947019867549669,0.0007947019867549669,0.0,0.0,0.00013245033112582781,0.00013245033112582781,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,50-100,35582,0.0141263851811094,-9.081610635885951,0.0008087714448208562,9.082419407330772,-10.705018945225467,0.00044473780128218726,10.705463683026748,-10.06372394802002,0.0005531354695076446,10.064277083489529,0.00042156146366140185,0.00042156146366140185,8.431229273228037e-05,8.431229273228037e-05,0.00016862458546456073,0.00016862458546456073,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,100-200,53586,0.009829215896712462,-6.458413253115804,0.000427905780395162,6.458841158896199,-7.296597734897396,0.0003172512802695323,7.296914986177665,-7.018981101554058,0.0003482948642372956,7.019329396418295,0.00024260067928190198,0.00024260067928190198,5.598477214197738e-05,5.598477214197738e-05,0.00013063113499794723,0.00013063113499794723,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,200+,43198,0.0056765662814900345,-8.22300311283716,0.0009392805607130809,8.223942393397873,-8.474819556464295,0.000876169567469665,8.475695726031763,-8.46878073476259,0.0008849147790974946,8.469665649541685,0.0001851937589703227,0.0001851937589703227,9.259687948516135e-05,9.259687948516135e-05,0.0001851937589703227,0.0001851937589703227,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
