trading_day,unit,symbol,horizon_ms,bin_index,bin,observations,mean_bps,prob_positive,cells_with_data,note
2019-07-30,SYMBOL,TXRH,100,4,"[-0.2,0.0)",2705,-0.0034598401646076422,0.0088724584103512,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,UAL,100,4,"[-0.2,0.0)",2796,-0.00419829883885827,0.009656652360515022,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ULTA,100,4,"[-0.2,0.0)",1369,-0.008848130158737163,0.01095690284879474,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,VRNS,100,4,"[-0.2,0.0)",1501,-0.00867583904958899,0.013324450366422385,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,VRSK,100,4,"[-0.2,0.0)",2122,0.0027801893180996375,0.016022620169651274,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,VRTX,100,4,"[-0.2,0.0)",2114,-0.004713948086510318,0.010406811731315043,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WBA,100,4,"[-0.2,0.0)",3354,0.0005899130160707623,0.005366726296958855,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WDAY,100,4,"[-0.2,0.0)",2425,-0.0018540831386428518,0.016907216494845362,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WDC,100,4,"[-0.2,0.0)",2878,-0.0021111453631588615,0.011466296038915913,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WYNN,100,4,"[-0.2,0.0)",2235,-0.006411663744540289,0.011185682326621925,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,XEL,100,4,"[-0.2,0.0)",3339,-0.0036827026280360007,0.010482180293501049,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,XLNX,100,4,"[-0.2,0.0)",2297,-0.015224454866890082,0.01610796691336526,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ZBRA,100,4,"[-0.2,0.0)",3171,0.0005610603069665115,0.011352885525070956,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ZM,100,4,"[-0.2,0.0)",989,0.0032167452169983403,0.007077856420626896,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AABA,100,5,"[0.0,0.2)",3066,-0.003926071927038891,0.006523157208088715,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AAL,100,5,"[0.0,0.2)",3868,-0.001610118113727826,0.004912099276111685,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AAPL,100,5,"[0.0,0.2)",3750,-0.00011519298553466797,0.0616,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ABMD,100,5,"[0.0,0.2)",3942,0.0017958307806033886,0.012683916793505834,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADBE,100,5,"[0.0,0.2)",3906,-0.0016255562679619894,0.038146441372247826,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADI,100,5,"[0.0,0.2)",6953,0.004242222188754544,0.030634258593412914,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADP,100,5,"[0.0,0.2)",5483,-0.002691624526796649,0.011307678278314791,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADSK,100,5,"[0.0,0.2)",5041,-0.010378956575995281,0.0162666137671097,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AKAM,100,5,"[0.0,0.2)",4838,-0.006689493729586244,0.01322860686233981,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ALGN,100,5,"[0.0,0.2)",5127,-0.003915558148248865,0.014628437682855471,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ALXN,100,5,"[0.0,0.2)",5758,-0.0062751181478010115,0.023098298020145885,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMAT,100,5,"[0.0,0.2)",3823,0.004894468521155083,0.016479204812974105,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMD,100,5,"[0.0,0.2)",3316,0.004498606280337197,0.006031363088057901,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMGN,100,5,"[0.0,0.2)",2950,-0.00154043029930632,0.014576271186440677,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMTD,100,5,"[0.0,0.2)",3812,-0.0020618896544417455,0.005246589716684155,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMZN,100,5,"[0.0,0.2)",3865,-0.0003929227364055551,0.053816300129366106,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ATVI,100,5,"[0.0,0.2)",4031,0.00833624354428495,0.012155792607293476,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AVGO,100,5,"[0.0,0.2)",6911,-0.003181096472006737,0.013890898567501085,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BIIB,100,5,"[0.0,0.2)",5295,0.0024304267930128974,0.023040604343720492,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BKNG,100,5,"[0.0,0.2)",3223,-0.002471215653097707,0.007136208501396215,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BLUE,100,5,"[0.0,0.2)",5015,0.0062000946116708925,0.012362911266201395,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BYND,100,5,"[0.0,0.2)",2919,-0.01099820278837649,0.05755395683453238,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CELG,100,5,"[0.0,0.2)",3942,0.002327449502586895,0.011922881785895484,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CERN,100,5,"[0.0,0.2)",3135,0.010622813998226914,0.012759170653907496,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CGNX,100,5,"[0.0,0.2)",4691,0.00660365625526625,0.014069494777232999,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CHTR,100,5,"[0.0,0.2)",3480,-0.005562291632609806,0.009482758620689655,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CMCSA,100,5,"[0.0,0.2)",3276,0.000700580404209421,0.0030525030525030525,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CME,100,5,"[0.0,0.2)",4755,-0.0002272335544118871,0.01409043112513144,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,COST,100,5,"[0.0,0.2)",6050,0.0037532302515565857,0.022479338842975205,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSCO,100,5,"[0.0,0.2)",4069,-0.001294706693355385,0.0034406488080609486,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSGP,100,5,"[0.0,0.2)",3832,-0.009074340424731778,0.006784968684759917,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSX,100,5,"[0.0,0.2)",4145,0.010058490545528214,0.015681544028950542,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CTAS,100,5,"[0.0,0.2)",3760,0.00030739149673187987,0.009308510638297872,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CTSH,100,5,"[0.0,0.2)",4832,0.00016845427206809948,0.011589403973509934,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CTXS,100,5,"[0.0,0.2)",4591,0.008520744667933984,0.015247222827270748,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,DISH,100,5,"[0.0,0.2)",4043,0.010963000904472931,0.023002720751916894,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,DLTR,100,5,"[0.0,0.2)",4819,-0.003751725273821012,0.011620668188420833,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EA,100,5,"[0.0,0.2)",4676,0.004135308087738892,0.027801539777587682,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EBAY,100,5,"[0.0,0.2)",4163,-0.00377543270945864,0.002882536632236368,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EQIX,100,5,"[0.0,0.2)",2831,0.015201917680717955,0.02225362062875309,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EXAS,100,5,"[0.0,0.2)",4238,0.03887992165543213,0.03987730061349693,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EXPE,100,5,"[0.0,0.2)",4953,0.006326304375222782,0.02523722996163941,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FANG,100,5,"[0.0,0.2)",4458,0.0006183721175264382,0.014804845222072678,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FB,100,5,"[0.0,0.2)",3632,-0.0012492407523587937,0.06332599118942732,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FISV,100,5,"[0.0,0.2)",4444,-0.0003007298367287423,0.021827182718271828,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GHDX,100,5,"[0.0,0.2)",3478,-0.010657566881783053,0.011213341000575043,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GILD,100,5,"[0.0,0.2)",3327,0.004483287904869518,0.018034265103697024,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GOOG,100,5,"[0.0,0.2)",3678,0.0009660892676746406,0.053833605220228384,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GOOGL,100,5,"[0.0,0.2)",3251,-0.005548453283324604,0.046139649338665024,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GRMN,100,5,"[0.0,0.2)",4437,-0.006312404676737859,0.012846517917511832,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,HAS,100,5,"[0.0,0.2)",5468,0.010257349399292478,0.016276517922457937,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ILMN,100,5,"[0.0,0.2)",4740,0.004037302584713521,0.027426160337552744,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,INCY,100,5,"[0.0,0.2)",5660,0.012869208019108317,0.020141342756183747,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,INTC,100,5,"[0.0,0.2)",3266,0.001744974393167163,0.00612369871402327,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,INTU,100,5,"[0.0,0.2)",4153,0.005330426249336456,0.017577654707440403,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,IPGP,100,5,"[0.0,0.2)",5163,-0.008687840179027385,0.01588223900832849,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ISRG,100,5,"[0.0,0.2)",3378,0.0005295505849760337,0.013025458851391355,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,LGND,100,5,"[0.0,0.2)",5510,0.014072675735245168,0.017241379310344827,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,LRCX,100,5,"[0.0,0.2)",4474,0.003696164846500223,0.028609745194456863,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,LULU,100,5,"[0.0,0.2)",5146,0.005135753919908706,0.011853867081228138,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,LYFT,100,5,"[0.0,0.2)",2341,-0.0023596938070910753,0.00897052541648868,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MAR,100,5,"[0.0,0.2)",5391,-0.00027470986380070267,0.017807456872565387,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MCHP,100,5,"[0.0,0.2)",5230,-0.003574660916173435,0.016634799235181644,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MDB,100,5,"[0.0,0.2)",4330,0.002695384697330466,0.010161662817551964,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MDLZ,100,5,"[0.0,0.2)",4487,0.00364789679556826,0.005794517494985513,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MEDP,100,5,"[0.0,0.2)",5613,-0.017421256703700098,0.022091573133796543,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MELI,100,5,"[0.0,0.2)",4071,-0.0005195918290511421,0.00908867600098256,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MRVL,100,5,"[0.0,0.2)",4015,0.0032513938834925517,0.0029887920298879204,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MSFT,100,5,"[0.0,0.2)",3412,-0.0004107150285213242,0.0354630715123095,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MU,100,5,"[0.0,0.2)",2865,0.012684223539542154,0.014659685863874346,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MXIM,100,5,"[0.0,0.2)",4613,-0.0015206243426945005,0.01235638413180143,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NBIX,100,5,"[0.0,0.2)",6248,0.026505700299437617,0.02176696542893726,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NFLX,100,5,"[0.0,0.2)",5210,0.005868508190545835,0.03934740882917467,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NVDA,100,5,"[0.0,0.2)",4834,-0.0005558761477125149,0.03847745138601572,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NXPI,100,5,"[0.0,0.2)",4369,0.0014342636818142553,0.020828564888990615,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,OKTA,100,5,"[0.0,0.2)",4320,0.02576238938641769,0.028009259259259258,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,OLED,100,5,"[0.0,0.2)",4300,-0.0008125327250292127,0.009767441860465116,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ORLY,100,5,"[0.0,0.2)",4835,-0.00046945831583352466,0.011168562564632886,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,OSTK,100,5,"[0.0,0.2)",4491,-0.015012668464370146,0.018258739701625473,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PAYX,100,5,"[0.0,0.2)",3612,-0.0016080799160869679,0.008028792912513842,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PEP,100,5,"[0.0,0.2)",4599,-0.003721446155283497,0.024135681669928244,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PYPL,100,5,"[0.0,0.2)",4620,0.011068587140603499,0.03917748917748918,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,QCOM,100,5,"[0.0,0.2)",3865,-0.0008742251032228457,0.014489003880983183,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,REGN,100,5,"[0.0,0.2)",4333,0.004305717719088188,0.018001384721901683,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ROKU,100,5,"[0.0,0.2)",4175,0.002650205232426078,0.02562874251497006,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ROST,100,5,"[0.0,0.2)",4125,-0.0013765857219696046,0.016242424242424242,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SBAC,100,5,"[0.0,0.2)",3926,0.011854847440504628,0.014009169638308712,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SBUX,100,5,"[0.0,0.2)",4383,0.003036581664876309,0.016198950490531598,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SIRI,100,5,"[0.0,0.2)",3996,0.002021407460545873,0.00025025025025025025,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SNPS,100,5,"[0.0,0.2)",4030,-0.005293111780441132,0.010173697270471464,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SPLK,100,5,"[0.0,0.2)",5601,-0.010218087327712308,0.01339046598821639,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SSNC,100,5,"[0.0,0.2)",4287,-0.006178035654330938,0.034056449731747145,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,STNE,100,5,"[0.0,0.2)",3966,-0.009465732510740326,0.010085728693898134,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SWKS,100,5,"[0.0,0.2)",3716,0.008543153865858352,0.01829924650161464,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TER,100,5,"[0.0,0.2)",5124,0.00041965558648016376,0.013075722092115535,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TMUS,100,5,"[0.0,0.2)",4243,0.0018758072258587182,0.015083667216592034,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TROW,100,5,"[0.0,0.2)",3855,0.020848500689953062,0.01867704280155642,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TSLA,100,5,"[0.0,0.2)",3587,0.009995393851755853,0.04126010593810984,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TTD,100,5,"[0.0,0.2)",5227,0.01928977036261755,0.033480007652573175,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TTWO,100,5,"[0.0,0.2)",5533,-0.0004545204326599303,0.016808241460328936,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TXN,100,5,"[0.0,0.2)",5573,0.004193825651579863,0.029607033913511573,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TXRH,100,5,"[0.0,0.2)",5455,-0.018357433527571472,0.013382218148487626,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,UAL,100,5,"[0.0,0.2)",4913,0.00011024256963824978,0.010380622837370242,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ULTA,100,5,"[0.0,0.2)",3675,0.011648340675295616,0.01578231292517007,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,VRNS,100,5,"[0.0,0.2)",6467,0.010179203795708367,0.018401113344672954,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,VRSK,100,5,"[0.0,0.2)",4065,0.0020158986470502826,0.013530135301353014,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,VRTX,100,5,"[0.0,0.2)",4713,0.004219446279884726,0.015913430935709738,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WBA,100,5,"[0.0,0.2)",3565,0.005325858238535877,0.011781206171107995,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WDAY,100,5,"[0.0,0.2)",4416,0.006052712893005514,0.020833333333333332,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WDC,100,5,"[0.0,0.2)",4310,0.0031160563437955284,0.015081206496519721,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WYNN,100,5,"[0.0,0.2)",5255,0.005737898397400309,0.01560418648905804,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,XEL,100,5,"[0.0,0.2)",3633,0.008601311429157881,0.016515276630883566,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,XLNX,100,5,"[0.0,0.2)",5973,-0.0022165177805667626,0.027959149506110833,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ZBRA,100,5,"[0.0,0.2)",3344,0.045935046444669295,0.01674641148325359,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ZM,100,5,"[0.0,0.2)",2856,0.006345433910854724,0.012605042016806723,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AABA,100,6,"[0.2,0.4)",3164,0.0033467432717155716,0.009165613147914033,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AAL,100,6,"[0.2,0.4)",3614,0.010875995441504322,0.0063641394576646375,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AAPL,100,6,"[0.2,0.4)",2541,0.006889297338462824,0.06965761511216056,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ABMD,100,6,"[0.2,0.4)",1662,0.00010739544812235721,0.00842358604091456,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADBE,100,6,"[0.2,0.4)",2752,0.006893606991831993,0.038517441860465115,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADI,100,6,"[0.2,0.4)",3873,0.012081208145652297,0.034598502452878904,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADP,100,6,"[0.2,0.4)",3183,0.0038550429249798544,0.012566760917373547,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADSK,100,6,"[0.2,0.4)",3532,-0.00956076611411396,0.015288788221970554,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AKAM,100,6,"[0.2,0.4)",4486,0.008125205378526032,0.017387427552385197,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ALGN,100,6,"[0.2,0.4)",3783,0.005045212271539364,0.016389109172614328,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ALXN,100,6,"[0.2,0.4)",3758,-0.008687367975045672,0.024215007982969664,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMAT,100,6,"[0.2,0.4)",3903,0.008605847778975155,0.012554445298488343,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMD,100,6,"[0.2,0.4)",3075,0.01070820025312222,0.00975609756097561,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMGN,100,6,"[0.2,0.4)",2408,-0.00011771553477575613,0.01287375415282392,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMTD,100,6,"[0.2,0.4)",3039,0.004828133289654736,0.007897334649555774,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMZN,100,6,"[0.2,0.4)",1465,0.0013815037918884193,0.06348122866894199,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ATVI,100,6,"[0.2,0.4)",3299,0.009802462260410184,0.013943619278569264,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AVGO,100,6,"[0.2,0.4)",3216,0.0002523926434232228,0.014925373134328358,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BIIB,100,6,"[0.2,0.4)",2698,0.0016442389290274471,0.024091919940696812,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BKNG,100,6,"[0.2,0.4)",1320,0.00211404962747386,0.003787878787878788,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BLUE,100,6,"[0.2,0.4)",2180,0.014870599336033567,0.01834862385321101,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BYND,100,6,"[0.2,0.4)",2391,0.022512845099844827,0.05855290673358427,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CELG,100,6,"[0.2,0.4)",3499,0.0069371069387287095,0.01629036867676479,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CERN,100,6,"[0.2,0.4)",2082,0.005885106771754944,0.012007684918347743,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CGNX,100,6,"[0.2,0.4)",3643,0.026487140023312396,0.017293439472961844,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CHTR,100,6,"[0.2,0.4)",2022,0.004650017325826262,0.011374876360039565,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CMCSA,100,6,"[0.2,0.4)",3274,0.00799151146346356,0.005497861942577886,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CME,100,6,"[0.2,0.4)",3695,-0.005006625861211785,0.012449255751014885,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,COST,100,6,"[0.2,0.4)",2702,0.004690434769909969,0.01628423390081421,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSCO,100,6,"[0.2,0.4)",3784,0.006765923921578027,0.007399577167019027,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSGP,100,6,"[0.2,0.4)",2652,-0.007278127098515023,0.007541478129713424,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSX,100,6,"[0.2,0.4)",3428,0.008145633680678582,0.015169194865810968,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CTAS,100,6,"[0.2,0.4)",2000,0.004013348430395127,0.017,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CTSH,100,6,"[0.2,0.4)",3881,0.00848157314933535,0.01494460190672507,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CTXS,100,6,"[0.2,0.4)",3929,0.006960434202445193,0.014507508271824891,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,DISH,100,6,"[0.2,0.4)",2967,0.008194492608158124,0.01988540613414223,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,DLTR,100,6,"[0.2,0.4)",3667,-0.014697097239846718,0.01527133896918462,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EA,100,6,"[0.2,0.4)",3939,0.008961090810954435,0.028433612592028434,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EBAY,100,6,"[0.2,0.4)",4588,0.002894025136827903,0.003051438535309503,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EQIX,100,6,"[0.2,0.4)",1550,0.010616270875738514,0.02064516129032258,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EXAS,100,6,"[0.2,0.4)",2144,0.043561363759547916,0.033582089552238806,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EXPE,100,6,"[0.2,0.4)",3922,0.00535799812170269,0.0239673635900051,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FANG,100,6,"[0.2,0.4)",3277,0.009579663319234117,0.015257857796765334,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FB,100,6,"[0.2,0.4)",2899,0.008176025521060276,0.05243187305967575,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FISV,100,6,"[0.2,0.4)",3381,0.010111164620062967,0.022478556640047324,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GHDX,100,6,"[0.2,0.4)",3161,0.016609893026928176,0.01012337867763366,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GILD,100,6,"[0.2,0.4)",2749,0.0062510103431776595,0.017824663514005093,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GOOG,100,6,"[0.2,0.4)",2440,0.004469817014197346,0.04139344262295082,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GOOGL,100,6,"[0.2,0.4)",1679,0.0019718708449385576,0.03871351995235259,13,recomputed from symbol x 30-minute cell means and counts
