dimension,state,horizon_ms,observations,mean_signed_mid_move_bps,block_bootstrap_se_bps,ci_low_bps,ci_high_bps,hurdle_bps,required_over_signal,mean_abs_deviation_over_half_spread,mean_abs_microprice_adjustment_bps,mean_price_usd,mean_spread_bps,eligible_for_best
imbalance_x_spread,"[-0.2,0.0)|ONE_TICK",1000,92724,0.0030942617318221875,0.0025212034562283004,-0.0016539517078958594,0.008051859828206163,4.947466342715853,1598.9165660534889,0.022385454546371357,0.036778685178393535,64.35512628877098,2.912496604958956,True
imbalance_x_spread,"[-0.2,0.0)|WIDER_THAN_ONE_TICK",1000,164139,0.013524916848703331,0.0031222199142509166,0.007344337494392051,0.019591021876916467,7.13422359363075,527.4874273489324,0.024420839700745163,0.06112364255915181,230.2605863932399,6.456536616349528,True
imbalance_x_spread,"[0.0,0.2)|ONE_TICK",1000,90809,0.016763331451236117,0.002531455398156545,0.011684293869307569,0.02150514208366723,4.09546438899679,244.31088777969566,0.06732454827457116,0.08010269301196916,66.80631716019337,2.385879833183709,True
imbalance_x_spread,"[0.0,0.2)|WIDER_THAN_ONE_TICK",1000,177145,0.009905932333631868,0.0028607959227912277,0.004417160042905061,0.015743363078656158,7.300956915877667,737.0287490345572,0.033828852750234735,0.06767706327475961,228.5892350052217,6.638841516688632,True
imbalance_x_spread,"[0.2,0.4)|ONE_TICK",1000,106062,0.052627763926766304,0.0025590810429538635,0.04774891982656528,0.05785762476303592,3.3350051794177227,63.36969178585127,0.16630161668845417,0.15646996646541447,70.55134147951198,1.90690288685552,True
imbalance_x_spread,"[0.2,0.4)|WIDER_THAN_ONE_TICK",1000,238559,0.02400454384922811,0.0028160248789699015,0.01850060165528289,0.02958805361915743,7.827561555711385,326.08666112866325,0.078532079626327,0.1718373813175936,199.65353881010566,7.0884543975601035,True
imbalance_x_spread,"[0.4,0.6)|ONE_TICK",1000,76833,0.09884620201587672,0.0036776596252679843,0.09158664077888198,0.10632875288675687,3.1793203806387837,32.164315024750465,0.2952207320403328,0.26644595091354994,70.8560171410722,1.8135560543345173,True
imbalance_x_spread,"[0.4,0.6)|WIDER_THAN_ONE_TICK",1000,137952,0.06095960280456891,0.004568393764877876,0.05227760079789563,0.07011471001077618,8.003755353158795,131.29605484501147,0.12365082213664723,0.28153094887522695,212.39285671827884,7.276123484186565,True
imbalance_x_spread,"[0.6,0.8)|ONE_TICK",1000,54395,0.15245061288496664,0.006390155550680274,0.14033364955177755,0.16527939281567547,3.0925794959363024,20.285779357737603,0.4173808471710159,0.3633406376369816,72.99570852100376,1.750910367458686,True
imbalance_x_spread,"[0.6,0.8)|WIDER_THAN_ONE_TICK",1000,110108,0.07715424660951971,0.004903369747512184,0.06757178289754988,0.08684829142964114,8.316085679532032,107.78519712103505,0.12694529413780328,0.3096064780085985,252.65697578740873,7.611299756558638,True
imbalance_x_spread,"[0.8,1.0]|ONE_TICK",1000,29288,0.1758077878399485,0.011271004872147607,0.15509224819579825,0.19797074676720605,2.790084272664911,15.870083498263124,0.5174128671305434,0.39746424217990234,85.51685468451241,1.5444846550171105,True
imbalance_x_spread,"[0.8,1.0]|WIDER_THAN_ONE_TICK",1000,194380,0.06197368125146949,0.0034904084265822742,0.055376150643883175,0.06899418674794873,7.410493386147643,119.57484591044735,0.1530864673425523,0.35849201230277766,371.5268433995267,6.8061780593946875,True
imbalance_x_spread,"[-1.0,-0.8)|ONE_TICK",2000,25889,0.26567796858913545,0.014728966280841502,0.23789730923832908,0.2954110981417125,2.8209986140301173,10.618112706186501,0.3588186409297194,0.2763387368115784,86.8907001042914,1.5400136567776361,True
imbalance_x_spread,"[-1.0,-0.8)|WIDER_THAN_ONE_TICK",2000,210759,0.10017589874752197,0.006459943065253926,0.0877086755791547,0.11253903978458506,7.4560905384001,74.42998397440921,0.0884819982148988,0.20221550816157766,346.4498898742165,6.839495434093947,True
imbalance_x_spread,"[-0.8,-0.6)|ONE_TICK",2000,51588,0.22826625888419214,0.008752072918539777,0.21074901525866058,0.2453114872238311,3.283925424816748,14.386381241227614,0.31713972622626635,0.2932321754442187,72.60786810886253,1.8551606649952161,True
imbalance_x_spread,"[-0.8,-0.6)|WIDER_THAN_ONE_TICK",2000,115170,0.1263248383871183,0.009456618709637812,0.10866527553461361,0.1453592869245034,7.973277167998178,63.11725603451265,0.09236431958953817,0.2242134510071484,242.6045874359642,7.273289095610499,True
imbalance_x_spread,"[-0.6,-0.4)|ONE_TICK",2000,75020,0.16070524764087452,0.006231983973871365,0.14853685030571986,0.17331940988890923,3.8359325425011117,23.8693670481328,0.2274857065648662,0.2511203922648946,68.97609010930418,2.205649425380593,True
imbalance_x_spread,"[-0.6,-0.4)|WIDER_THAN_ONE_TICK",2000,138178,0.04902320004479297,0.008087005592300162,0.03321172404767337,0.06464621426005074,7.558588916392848,154.1839151562218,0.024472618274296785,0.05525824941498412,205.68025217473112,6.848424904640775,True
imbalance_x_spread,"[-0.4,-0.2)|ONE_TICK",2000,105193,0.08408738051705764,0.0046033718389049145,0.07530191424875185,0.09339618765809454,4.271219332107207,50.795009974662776,0.11566926327587145,0.14228436705099543,68.13983882007358,2.4694943488124497,True
imbalance_x_spread,"[-0.4,-0.2)|WIDER_THAN_ONE_TICK",2000,231677,0.03752831980286136,0.005100089656237927,0.027452214941683945,0.047348418406860215,7.679970055596059,204.64465491499297,0.03074708093312593,0.07650157995685367,188.86600307756055,6.955834109921596,True
imbalance_x_spread,"[-0.2,0.0)|ONE_TICK",2000,92721,0.0030303324102821157,0.004071874854639745,-0.00475361342199486,0.010748111663622934,4.963134898517548,1637.8186372152793,0.022384979561055344,0.03677894535951838,64.35506945567886,2.9125406690692395,True
imbalance_x_spread,"[-0.2,0.0)|WIDER_THAN_ONE_TICK",2000,164130,0.021736054727119456,0.005625621400438442,0.010392223837027249,0.03212624792150664,7.114667903133875,327.3210337595031,0.02442086045374264,0.06112448670843897,230.2643324194236,6.456642643056103,True
imbalance_x_spread,"[0.0,0.2)|ONE_TICK",2000,90806,0.02746115781511971,0.00405762201441446,0.019282127999174368,0.035423834994951456,4.11053785353248,149.68552605124603,0.0673248341738584,0.08010403447008221,66.8055169261943,2.3859141733961136,True
imbalance_x_spread,"[0.0,0.2)|WIDER_THAN_ONE_TICK",2000,177140,0.016218389450633,0.005090988542049586,0.006362029977696682,0.02614205907048294,7.2797045685020905,448.8549612562156,0.03382758091369912,0.06766923064621656,228.5931026306876,6.638794199955426,True
imbalance_x_spread,"[0.2,0.4)|ONE_TICK",2000,106060,0.0858641654938538,0.004539142052461981,0.07704270674111069,0.09502389232186433,3.3573247820094654,39.10041823267687,0.16630182318031278,0.15647003367963055,70.55171365264944,1.9069017250540017,True
imbalance_x_spread,"[0.2,0.4)|WIDER_THAN_ONE_TICK",2000,238548,0.03642189988848083,0.005190210513385561,0.025958817601665768,0.04682882460836094,7.809952923918762,214.43013538096125,0.07853342207991076,0.17184069626816492,199.64892449318376,7.088551893724717,True
imbalance_x_spread,"[0.4,0.6)|ONE_TICK",2000,76829,0.1546759266434206,0.005741824774910219,0.14363440444393813,0.16640267263361097,3.1997216014978207,20.686616663200873,0.2952212365447669,0.2664517696159179,70.85387021827694,1.8135940642880108,True
