delay_ms,horizon_ms,cost_regime,observations,decision_rows_total,decision_rows_with_zero_or_missing_imbalance,observations_decision_state_valid,arrival_missing,future_missing,mean_gross_markout_bps,mean_markout_long_bps,mean_markout_short_bps,mean_cross_to_cross_bps,mean_known_cost_bps,mean_cost_adjusted_bps,median_cost_adjusted_bps,prob_adjusted_positive,representative_order_shares,block_bootstrap_se_bps,block_bootstrap_ci_low_bps,block_bootstrap_ci_high_bps,label
1000,100,accessible_fixed,1340372,1427400,86969,1340431,0,59,-1.6754382616784904,-1.6816437615651523,-1.682189320178411,-1.6781790078741046,7.997033159903144,-9.672471421581633,-7.415884646767032,0.0002648518470991635,100.0,0.31330235385167865,-10.307833160679976,-9.070897497099757,IDEALIZED_REFERENCE_EXECUTION
1000,100,accessible_tiered,1340372,1427400,86969,1340431,0,59,-1.6754382616784904,-1.6816437615651523,-1.682189320178411,-1.6781790078741046,5.646453631980548,-7.321891893659038,-5.7578203926470035,0.00033945800121160395,100.0,0.22347190916513468,-7.773254436944759,-6.894575084428651,IDEALIZED_REFERENCE_EXECUTION
1000,250,structural_floor,1340372,1427400,86969,1340431,0,59,-1.6667115325702204,-1.6797567860368736,-1.6840762957066897,-1.6737193724038437,2.6830810212799987,-4.349792553850219,-3.349282233016908,0.0021598481615551506,100.0,0.11886783939766223,-4.591586307598754,-4.121566836910036,IDEALIZED_REFERENCE_EXECUTION
1000,250,accessible_fixed,1340372,1427400,86969,1340431,0,59,-1.6667115325702204,-1.6797567860368736,-1.6840762957066897,-1.6737193724038437,7.997033159903144,-9.663744692473363,-7.397983628294954,0.0006020716636873942,100.0,0.3102971373523037,-10.294695514661823,-9.07059545081196,IDEALIZED_REFERENCE_EXECUTION
1000,250,accessible_tiered,1340372,1427400,86969,1340431,0,59,-1.6667115325702204,-1.6797567860368736,-1.6840762957066897,-1.6737193724038437,5.646453631980548,-7.313165164550768,-5.738392722754698,0.0007960476643797394,100.0,0.2206443649516858,-7.755962556543277,-6.889618047357046,IDEALIZED_REFERENCE_EXECUTION
1000,500,structural_floor,1340372,1427400,86969,1340431,0,59,-1.6546789811057485,-1.678857499725879,-1.6849755820176848,-1.6676720310788469,2.6830810212799987,-4.337760002385748,-3.3471756595353277,0.004246582292080109,100.0,0.12101379306609211,-4.579107635930542,-4.104907942064735,IDEALIZED_REFERENCE_EXECUTION
1000,500,accessible_fixed,1340372,1427400,86969,1340431,0,59,-1.6546789811057485,-1.678857499725879,-1.6849755820176848,-1.6676720310788469,7.997033159903144,-9.651712141008892,-7.386669346588528,0.0011877299734700515,100.0,0.31161036412313925,-10.242643543864688,-9.044825679879851,IDEALIZED_REFERENCE_EXECUTION
1000,500,accessible_tiered,1340372,1427400,86969,1340431,0,59,-1.6546789811057485,-1.678857499725879,-1.6849755820176848,-1.6676720310788469,5.646453631980548,-7.301132613086296,-5.687733356476761,0.0015518080055387609,100.0,0.22240829817761215,-7.7318915139437765,-6.865558561352823,IDEALIZED_REFERENCE_EXECUTION
1000,1000,structural_floor,1340372,1427400,86969,1340431,0,59,-1.63510271257607,-1.677656746951204,-1.6861763347923597,-1.6578372778863257,2.6830810212799987,-4.318183733856069,-3.3420774001845057,0.008833368646912946,100.0,0.1200471338768024,-4.5603691695966795,-4.094485827177383,IDEALIZED_REFERENCE_EXECUTION
1000,1000,accessible_fixed,1340372,1427400,86969,1340431,0,59,-1.63510271257607,-1.677656746951204,-1.6861763347923597,-1.6578372778863257,7.997033159903144,-9.632135872479212,-7.367320028523707,0.00247990856269752,100.0,0.31395386535984326,-10.275465353004021,-9.042497642849368,IDEALIZED_REFERENCE_EXECUTION
1000,1000,accessible_tiered,1340372,1427400,86969,1340431,0,59,-1.63510271257607,-1.677656746951204,-1.6861763347923597,-1.6578372778863257,5.646453631980548,-7.281556344556618,-5.619522812503785,0.0032222397961163022,100.0,0.2232227122907242,-7.742986465374947,-6.862940434107967,IDEALIZED_REFERENCE_EXECUTION
