imbalance_bin,spread_class,price_band,observations,mean_oracle_gross_bps,mean_oracle_net_structural_floor_bps,mean_oracle_net_accessible_fixed_bps,mean_oracle_net_accessible_tiered_bps,prob_oracle_net_structural_floor_positive,prob_oracle_net_accessible_fixed_positive,prob_oracle_net_accessible_tiered_positive,mean_oracle_net_structural_floor_bps_signal_defined,mean_oracle_net_accessible_fixed_bps_signal_defined,mean_oracle_net_accessible_tiered_bps_signal_defined,observations_signal_defined,share_of_valid_states,share_of_signal_defined_observations,horizon_ms,delay_ms,oracle_trade_fraction,oracle_buy_fraction,cost_ledger_id,label,note
"[-0.4,-0.2)",ONE_TICK,5-25,15485,0.0007397596282444597,0.00025473541613659336,0.0,0.0,0.00012915724895059736,0.0,0.0,0.00025473541613659336,0.0,0.0,15485,0.010848395684461259,0.01155225446143815,100,0,0.00012915724895059736,0.9953503390377785,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",ONE_TICK,25-50,38618,0.0009232284194681523,0.0004608035354850944,0.00016215129021938086,0.00022141306076273905,0.00028484126573100624,2.589466052100057e-05,5.178932104200114e-05,0.0004608035354850944,0.00016215129021938086,0.00022141306076273905,38618,0.027054784923637384,0.02881013644118944,100,0,0.00028484126573100624,0.9935522295302709,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",ONE_TICK,50-100,46672,0.0011004214865726004,0.00029198807343133894,6.630111748689497e-09,1.969043405846687e-05,0.0007284881727802537,2.1426122728830992e-05,2.1426122728830992e-05,0.00029198807343133894,6.630111748689497e-09,1.969043405846687e-05,46672,0.03269721171360516,0.03481865161280215,100,0,0.0007284881727802537,0.988579876585533,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",ONE_TICK,100-200,12817,0.0035350879447904565,0.0012287605420506424,0.0003409085279135864,0.0005640247469510946,0.0028087696028711866,0.0004681282671451978,0.0007021924007177966,0.0012287605420506424,0.0003409085279135864,0.0005640247469510946,12817,0.008979262995656438,0.009561849882612383,100,0,0.0033549192478739176,0.9724584536162909,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",ONE_TICK,200+,1467,0.0022994996967945127,0.0006356309751361392,0.00032599089261931685,0.00039401592386534046,0.0006816632583503749,0.0006816632583503749,0.0006816632583503749,0.0006356309751361392,0.00032599089261931685,0.00039401592386534046,1467,0.0010277427490542246,0.0010944241068730877,100,0,0.0034083162917518746,0.9481935923653715,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,5-25,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,0.0003551912568306011,0.00037823655227311217,100,0,0.0,0.9585798816568047,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,25-50,5312,0.00769744324783985,0.005581196467531607,0.0022111270430435793,0.0035807004757440644,0.0011295180722891566,0.0009412650602409639,0.0009412650602409639,0.005581196467531607,0.0022111270430435793,0.0035807004757440644,5312,0.0037214515903040493,0.003962904468786532,100,0,0.0011295180722891566,0.9710090361445783,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,50-100,19199,0.0014360797682696127,0.0006410859970693536,1.349559462347676e-07,0.00018801333570329855,0.0006771185999270796,0.00015625813844471066,0.00026043023074118443,0.0006410859970693536,1.349559462347676e-07,0.00018801333570329855,19199,0.013450329270001402,0.014323005063296805,100,0,0.0006771185999270796,0.9727589978644721,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,100-200,33248,0.0018242071429390018,0.0009888503254843971,0.0004516766010439248,0.000615917445015199,0.0010526948989412897,0.0003910009624639076,0.00048123195380173246,0.0009888503254843971,0.0004516766010439248,0.000615917445015199,33248,0.02329270001401149,0.024803962307645824,100,0,0.0011730028873917228,0.9636669874879692,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,200+,16434,0.0009890629204169204,0.0006507544117156115,0.0005143279477553991,0.000516941012111546,0.000547645125958379,0.0003650967506389193,0.000547645125958379,0.0006507544117156115,0.0005143279477553991,0.000516941012111546,16434,0.011513240857503153,0.012260235700308333,100,0,0.0007910429597176585,0.9571619812583668,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
