trading_day,unit,symbol,horizon_ms,bin_index,bin,observations,mean_bps,prob_positive,cells_with_data,note
2019-07-30,SYMBOL,KHC,100,2,"[-0.6,-0.4)",33959,-0.007856480561155338,0.0015607055567007273,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,LRCX,100,2,"[-0.6,-0.4)",17910,-0.0023696389995694228,0.011892797319932999,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MAT,100,2,"[-0.6,-0.4)",18957,-0.02248279381925222,0.0009495173286912486,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MCHP,100,2,"[-0.6,-0.4)",19478,-0.00908507738579518,0.009343875141184926,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MDLZ,100,2,"[-0.6,-0.4)",25249,-0.017104227985078553,0.0017822488019327498,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MRVL,100,2,"[-0.6,-0.4)",22276,-0.015443646949547843,0.0007182618064284432,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MSFT,100,2,"[-0.6,-0.4)",23854,-0.01880391728071432,0.012366898633352897,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MU,100,2,"[-0.6,-0.4)",33915,-0.022707626602738618,0.004393336281881173,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NFLX,100,2,"[-0.6,-0.4)",16766,-0.006510251927927544,0.021650960276750567,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NVDA,100,2,"[-0.6,-0.4)",19548,-0.015352095304053572,0.024861878453038673,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NWL,100,2,"[-0.6,-0.4)",24744,-0.03599967577485949,0.0017782088587132234,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NXPI,100,2,"[-0.6,-0.4)",24728,-0.00838071046639939,0.011970236169524426,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ON,100,2,"[-0.6,-0.4)",23249,-0.022246952995012496,0.0013333906834702568,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PAYX,100,2,"[-0.6,-0.4)",21151,-0.012170413905388075,0.003829606165193135,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PEP,100,2,"[-0.6,-0.4)",22831,-0.014225872498576554,0.008059217730279006,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PTEN,100,2,"[-0.6,-0.4)",26263,-0.05109943466802383,0.002246506492022998,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PYPL,100,2,"[-0.6,-0.4)",21545,-0.016440138073469928,0.015780923648178232,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,QCOM,100,2,"[-0.6,-0.4)",14518,-0.02412426972179016,0.004201680672268907,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ROKU,100,2,"[-0.6,-0.4)",11485,-0.008500971441742229,0.015237265999129298,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ROST,100,2,"[-0.6,-0.4)",18822,-0.023730819365408478,0.008766337264902774,13,recomputed from symbol x 30-minute cell means and counts
